timestamp,vehicle_id,X_vehicle_position,Y_vehicle_position,vehicle_speed,vehicle_acceleration,traffic_light_state,front_vehicle_id,lane_id,intersction_id,lanes_leading_1,lanes_leading_2,vehicle_length,Gap,vehicle_arrangement,lane_length,number_of_vehical_on_lane,number_of_places_available_in_lane,num_veh_neighbor_lane,num_veh_neighbor_lane_2,avg_speed_veh_neighbor_lane,avg_acceleration_veh_neighbor_lane,angle_movment,number_of_vehicles_moving_from_1,number_of_vehicles_moving_from_2,start_lane,end_lane
140,Veh081a83f5-5d53-47b5-99d8-42413e6970a2,313.78543013730484,-1.6,0.0,0.0,1,Veh8e80e552-8932-4fd7-a4ce-26311c2cda1f,E7_0,2,-E18_0,-E22_0,4.7,1.3,12,185.6,23,7.0,3,4,3.9240190369094954,-0.7428181114924634,90.0,1,2,"(392.8, -1.6)","(207.2, -1.6)"
140,Veh08f22a71-bc4f-4b08-857c-6a75ea41bea3,250.20827885402508,1.6,0.0,0.0,1,Veha02bb7fe-9c9e-4bcf-8f81-d2f5512ea2c1,-E14_0,0,-E15_0,-E16_0,4.7,1.3,6,185.6,27,3.0,5,11,0.0005102476130741155,-0.0050052569598206574,270.0,2,5,"(207.2, 1.6)","(392.8, 1.6)"
140,Veh0a1b67c7-1076-4eba-95a3-a7358268e5ff,385.1512428968877,-1.6,2.54,-0.434556753555718,1,Vehdf7b0aa5-3f9d-4a63-abea-79460eccd8f6,E7_0,2,-E18_0,-E22_0,4.7,1.3,1,185.6,23,7.0,3,4,3.9240190369094954,-0.7428181114924634,90.0,1,2,"(392.8, -1.6)","(207.2, -1.6)"
140,Veh0ab458c7-1a0d-40a5-a2f5-0debd3964446,173.7959336915213,198.4,0.0,0.0,1,Vehecdcabad-067d-482e-ae44-a3a85d82f7a4,-E12_0,1,-E33_0,E32_0,4.7,1.3,3,81.07,14,-1.0,21,19,0.0,0.0,90.0,10,9,"(192.8, 198.4)","(111.73, 198.4)"
140,Veh0cc4cab0-c206-406f-b586-4f1d33923719,1.6,-26.20421368342287,0.0,0.0,0,Vehd2b30497-715e-4443-ae36-f60f56ecf5fe,-E25_0,4,-E180_0,E35_0,4.7,1.3,3,81.07,13,0.0,21,19,0.0,0.0,0.0,10,9,"(1.6, -7.2)","(1.6, -88.27)"
140,Veh0dc15195-9e66-4521-93bd-6910b0d7ac62,32.20517308868196,1.6,0.0,0.0,1,Veh32029f35-08f1-48ee-ac54-66479a713d06,E9_0,4,-E10_0,-E14_0,4.7,1.3,4,185.6,30,0.0,25,27,0.01650762830659621,-0.017009136671934696,270.0,12,13,"(7.2, 1.6)","(192.8, 1.6)"
140,Veh1183e425-e231-427d-b62b-e5397aec8efb,176.23003469422684,1.6,0.0,0.0,1,Veh41795916-9a29-4a96-abf4-f535c0a5dd0c,E9_0,4,-E10_0,-E14_0,4.7,1.3,28,185.6,30,0.0,25,27,0.01650762830659621,-0.017009136671934696,270.0,12,13,"(7.2, 1.6)","(192.8, 1.6)"
140,Veh1185d752-988b-4bf9-b9b1-8f2993c10473,201.6,101.7836576511565,0.0,0.0,0,Vehc853f409-3495-4a13-9a36-129e208ff09e,E6_0,1,-E14_0,-E18_0,4.7,1.3,15,185.6,22,8.0,27,3,0.5953376578675125,-0.08315952073022337,0.0,13,1,"(201.6, 192.8)","(201.6, 7.2)"
140,Veh11d14d27-89ce-4fde-a7c9-530227fb237a,198.4,104.21758188642917,0.0,0.0,0,Veh3d0e30f9-d43f-4d7a-ac28-e5acb4880c66,-E10_0,0,-E12_0,-E13_0,4.7,1.3,16,185.6,25,5.0,14,8,0.0,0.0,180.0,7,4,"(198.4, 7.2)","(198.4, 192.8)"
140,Veh11ea1645-49f5-4693-90bf-32c6490b56e8,244.2072842913691,-198.4,0.0,0.0,1,Veh1a19c730-1684-4984-9149-602675a71399,-E20_0,3,-E27_0,E26_0,4.7,1.3,3,81.07,11,2.0,21,20,6.546964472639958e-06,1.3605504004859055e-06,270.0,10,10,"(207.2, -198.4)","(288.27, -198.4)"
140,Veh1259633d-330b-450b-a5f7-a60ec8489d45,256.2092983271002,-198.4,0.0,0.0,1,Veh99a75e15-3d42-4ff9-96b0-573ed3eea0b8,-E20_0,3,-E27_0,E26_0,4.7,1.3,5,81.07,11,2.0,21,20,6.546964472639958e-06,1.3605504004859055e-06,270.0,10,10,"(207.2, -198.4)","(288.27, -198.4)"
140,Veh12e26384-d731-4dfb-b399-d990b5917ef1,134.22271150437493,1.6,0.0,0.0,1,Veh7e312417-e99c-4fd2-86f8-ea9b707beec5,E9_0,4,-E10_0,-E14_0,4.7,1.3,21,185.6,30,0.0,25,27,0.01650762830659621,-0.017009136671934696,270.0,12,13,"(7.2, 1.6)","(192.8, 1.6)"
140,Veh13188e14-47ec-4faf-83dd-a6902d1a347e,208.20717898399414,1.6,0.02,-0.09212111788418643,1,Veh0679fea7-a804-4677-9657-a07bebf72fda,-E14_0,0,-E15_0,-E16_0,4.7,1.3,0,185.6,27,3.0,5,11,0.0005102476130741155,-0.0050052569598206574,270.0,2,5,"(207.2, 1.6)","(392.8, 1.6)"
140,Veh13f6abec-2d1a-470b-bf02-2b9c6596106c,198.4,208.20100924870343,0.0,0.0,0,Vehafcf79a2-5297-46ec-a02f-8970f36a0d0e,-E13_0,1,-E32_0,E31_0,4.7,1.3,0,81.07,8,5.0,3,19,10.738975870724651,0.6421038945280939,180.0,1,9,"(198.4, 207.2)","(198.4, 288.27)"
140,Veh14d9c530-0f5c-4e53-8587-3f1850bc01b0,358.24702310914796,1.6,0.1,-0.2554934798202025,1,Vehe210324f-ea2f-4ad4-b9a2-91cffe072bfa,-E14_0,0,-E15_0,-E16_0,4.7,1.3,24,185.6,27,3.0,5,11,0.0005102476130741155,-0.0050052569598206574,270.0,2,5,"(207.2, 1.6)","(392.8, 1.6)"
140,Veh15c25e1a-2bd0-4fb1-892b-4a14c2c32832,56.209294055254134,1.6,0.0,0.0,1,Veh7aeb0fbc-09d7-45f1-9e7f-ab19e9c433e1,E9_0,4,-E10_0,-E14_0,4.7,1.3,8,185.6,30,0.0,25,27,0.01650762830659621,-0.017009136671934696,270.0,12,13,"(7.2, 1.6)","(192.8, 1.6)"
140,Veh15e20857-da0b-400b-84f3-4e5283e8859a,201.6,95.78260025561377,0.0,0.0,0,Veh1185d752-988b-4bf9-b9b1-8f2993c10473,E6_0,1,-E14_0,-E18_0,4.7,1.3,16,185.6,22,8.0,27,3,0.5953376578675125,-0.08315952073022337,0.0,13,1,"(201.6, 192.8)","(201.6, 7.2)"
140,Veh1639284d-eee1-4985-b16a-b013f8bbb04b,14.20203753141459,1.6,0.0,0.0,1,Veha76bb217-54b7-40d9-ba0c-93dc28c8523c,E9_0,4,-E10_0,-E14_0,4.7,1.3,1,185.6,30,0.0,25,27,0.01650762830659621,-0.017009136671934696,270.0,12,13,"(7.2, 1.6)","(192.8, 1.6)"
140,Veh16bc6d73-30d3-41f2-97ff-49ff4dbd05f9,113.78563616414101,198.4,0.0,0.0,1,Vehd7b6a949-7342-47a0-8521-e5b353cc1a0c,-E12_0,1,-E33_0,E32_0,4.7,1.3,13,81.07,14,-1.0,21,19,0.0,0.0,93.61,10,9,"(192.8, 198.4)","(111.73, 198.4)"
140,Veh18bf2a3e-b190-4ebb-9da7-dbf36c97a2b3,189.2834237931503,-201.6,9.12,1.5787702832038244,1,Veha48bd23e-d457-4b44-91bd-539a0aa159cd,-E21_0,3,-E220_0,E18_0,4.7,1.3,0,81.07,12,1.0,15,22,0.6663042930990473,0.13745596187654882,90.0,7,11,"(192.8, -201.6)","(111.73, -201.6)"
140,Veh1a19c730-1684-4984-9149-602675a71399,237.6708410651447,-198.4,1.93,0.5354065509912056,1,Veh94b352bb-41ed-4803-b445-9a49aaba85a4,-E20_0,3,-E27_0,E26_0,4.7,1.3,2,81.07,11,2.0,21,20,6.546964472639958e-06,1.3605504004859055e-06,270.0,10,10,"(207.2, -198.4)","(288.27, -198.4)"
140,Veh1baad61e-974e-4e78-b1aa-8bc26b9787b4,316.2195934028379,1.6,0.0,0.0,1,Veh31f83e9b-821f-4dfb-ac75-d098be766304,-E14_0,0,-E15_0,-E16_0,4.7,1.3,17,185.6,27,3.0,5,11,0.0005102476130741155,-0.0050052569598206574,270.0,2,5,"(207.2, 1.6)","(392.8, 1.6)"
140,Veh1bdf721d-b5b7-4bd5-a386-b04ef206ba1f,304.21755800179034,1.6,0.0,0.0,1,Veh8a0725d5-c237-4bb0-b839-b24086eee819,-E14_0,0,-E15_0,-E16_0,4.7,1.3,15,185.6,27,3.0,5,11,0.0005102476130741155,-0.0050052569598206574,270.0,2,5,"(207.2, 1.6)","(392.8, 1.6)"
140,Veh1db7aec1-17ef-4bb0-8c31-0168a535168f,198.4,74.21246060037043,0.0,0.0,0,Veh8ee8d5d2-6c32-4f27-88b2-1d7dba3fb0e9,-E10_0,0,-E12_0,-E13_0,4.7,1.3,11,185.6,25,5.0,14,8,0.0,0.0,180.0,7,4,"(198.4, 7.2)","(198.4, 192.8)"
140,Veh20cb6526-3c6f-4929-af8c-b3be43758e8f,331.78852014480395,-1.6,0.0,0.0,1,Vehadb8446e-6c67-46dd-b643-246f13b72442,E7_0,2,-E18_0,-E22_0,4.7,1.3,9,185.6,23,7.0,3,4,3.9240190369094954,-0.7428181114924634,90.0,1,2,"(392.8, -1.6)","(207.2, -1.6)"
140,Veh218599f6-8a2c-4128-809c-f2370d8f141a,1.6,-8.20106372777326,0.0,0.0,0,Veh1925db6f-82c8-45fa-8b85-0178800a47d2,-E25_0,4,-E180_0,E35_0,4.7,1.3,0,81.07,13,0.0,21,19,0.0,0.0,0.0,10,9,"(1.6, -7.2)","(1.6, -88.27)"
140,Veh239fee49-f3ed-4d63-b1cf-8e4676c4b7d6,163.3497203432152,-1.6,40.03,-1.7266883125938985,1,Veh398bef46-ad2d-4339-9ff9-19a686081c00,-E22_0,0,-E24_0,-E25_0,4.7,1.3,1,185.6,4,26.0,10,13,0.623907064240018,0.35851307132569094,90.0,5,6,"(192.8, -1.6)","(7.2, -1.6)"
140,Veh23f7f9b1-b27e-4c5f-8270-f8da3a54c21f,307.7843829748197,-1.6,0.0,0.0,1,Veh081a83f5-5d53-47b5-99d8-42413e6970a2,E7_0,2,-E18_0,-E22_0,4.7,1.3,13,185.6,23,7.0,3,4,3.9240190369094954,-0.7428181114924634,90.0,1,2,"(392.8, -1.6)","(207.2, -1.6)"
140,Veh24500a83-a398-4fa7-ab13-995f7d1da8fb,283.78028908025675,-1.6,0.0,0.0,1,Vehd323bbd0-d318-4ce5-a73b-aa787513ccd1,E7_0,2,-E18_0,-E22_0,4.7,1.3,17,185.6,23,7.0,3,4,3.9240190369094954,-0.7428181114924634,90.0,1,2,"(392.8, -1.6)","(207.2, -1.6)"
140,Veh247f7604-062e-480d-9a39-d8ac4653129e,1.6,-50.20990101399298,0.04,-0.000783094768371467,0,Vehc8630a21-dc54-4cfe-bcdc-0394c403fef5,-E25_0,4,-E180_0,E35_0,4.7,1.3,7,81.07,13,0.0,21,19,0.0,0.0,0.0,10,9,"(1.6, -7.2)","(1.6, -88.27)"
140,Veh24b49004-c124-46c3-a930-308701d03822,198.4,-107.78434071193396,0.0,0.0,0,Veh34016220-03fc-4e38-9ff5-4b1a185f8844,E8_0,3,-E10_0,-E22_0,4.7,1.3,14,185.6,16,14.0,25,4,0.01650762830659621,-0.017009136671934696,180.0,12,2,"(198.4, -192.8)","(198.4, -7.2)"
140,Veh24bb49b3-5bd2-47ea-b97d-2b19f1e96e75,229.9207142177198,1.6,4.82,0.3944941181774826,1,Veh02878cb1-a9ef-4130-b4a0-0a58cdc0e3c2,-E14_0,0,-E15_0,-E16_0,4.7,1.3,3,185.6,27,3.0,5,11,0.0005102476130741155,-0.0050052569598206574,270.0,2,5,"(207.2, 1.6)","(392.8, 1.6)"
140,Veh2604b517-2fad-469f-a666-74df24b70f0a,237.8590773383354,201.6,1.25,0.34715672357491717,1,Veh926874e9-498e-4c91-9208-8b1f2bed4aac,-E11_0,1,-E31_0,E30_0,4.7,1.3,4,81.07,13,0.0,6,20,3.773817719655765,-0.8822300711610889,270.0,3,10,"(207.2, 201.6)","(288.27, 201.6)"
140,Veh260a2eb5-09bd-4bd5-b148-616a8dd8768d,-56.20935537064991,-1.6,0.0,0.0,1,Veh310a01cf-631c-432b-8c6a-d4684c3f865d,-E24_0,4,-E35_0,E34_0,4.7,1.3,5,81.07,10,3.0,15,11,0.0,0.0,90.0,7,5,"(-7.2, -1.6)","(-88.27, -1.6)"
140,Veh2763d113-8ce1-4015-b443-d6ae1d20a7c6,325.78751517081236,-1.6,0.0,0.0,1,Veh20cb6526-3c6f-4929-af8c-b3be43758e8f,E7_0,2,-E18_0,-E22_0,4.7,1.3,10,185.6,23,7.0,3,4,3.9240190369094954,-0.7428181114924634,90.0,1,2,"(392.8, -1.6)","(207.2, -1.6)"
140,Veh28680bfd-174a-40ac-a99e-be9844eda81d,201.6,173.79590929586988,0.0,0.0,0,Veh0394d4ad-1355-48b1-9889-679c30a53a1e,E6_0,1,-E14_0,-E18_0,4.7,1.3,3,185.6,22,8.0,27,3,0.5953376578675125,-0.08315952073022337,0.0,13,1,"(201.6, 192.8)","(201.6, 7.2)"
140,Veh2f66e704-ab69-48da-99de-2ee0d9a8bbc5,268.21138950921,-198.4,0.0,0.0,1,Veh58bd57fa-f5fd-48ae-91f7-080c1f72d15f,-E20_0,3,-E27_0,E26_0,4.7,1.3,7,81.07,11,2.0,21,20,6.546964472639958e-06,1.3605504004859055e-06,270.0,10,10,"(207.2, -198.4)","(288.27, -198.4)"
140,Veh2f6a66d1-aae3-4f9f-a382-d18f937f41f8,201.6,149.7918404002099,0.0,0.0,0,Vehe407f02b-6667-491b-95c4-7fc1ad8b9c2b,E6_0,1,-E14_0,-E18_0,4.7,1.3,7,185.6,22,8.0,27,3,0.5953376578675125,-0.08315952073022337,0.0,13,1,"(201.6, 192.8)","(201.6, 7.2)"
140,Veh2f94b21a-469d-4fcc-8cc8-5a88943fb8c7,426.80964282898196,1.6,8.15,1.8602089679143283,1,7,-E16_0,2,-E29_0,E28_0,4.7,1.3,1,81.07,11,2.0,15,3,1.1956999353477253,-0.6371255014172638,270.0,7,1,"(407.2, 1.6)","(488.27, 1.6)"
140,Veh2fcfed1f-6d63-460b-ac9d-bb9a36de4d63,198.4,80.2134670265239,0.0,0.0,0,Veh1db7aec1-17ef-4bb0-8c31-0168a535168f,-E10_0,0,-E12_0,-E13_0,4.7,1.3,12,185.6,25,5.0,14,8,0.0,0.0,180.0,7,4,"(198.4, 7.2)","(198.4, 192.8)"
140,Veh310a01cf-631c-432b-8c6a-d4684c3f865d,-50.208311578470955,-1.6,0.0,0.0,1,Veh2bae060d-af03-4bbb-b1ea-9d3d0d7734ae,-E24_0,4,-E35_0,E34_0,4.7,1.3,4,81.07,10,3.0,15,11,0.0,0.0,90.0,7,5,"(-7.2, -1.6)","(-88.27, -1.6)"
140,Veh311cf619-0979-44cb-8717-6fec00718fb9,1.6,-74.97960642961955,1.86,-0.3972297993126884,0,Veh3e11291e-f17d-4356-848e-14743001083a,-E25_0,4,-E180_0,E35_0,4.7,1.3,11,81.07,13,0.0,21,19,0.0,0.0,0.0,10,9,"(1.6, -7.2)","(1.6, -88.27)"
140,Veh31af5957-0901-4bf9-8b6a-4fa4bc83b883,164.22795640941544,1.6,0.0,0.0,1,Veh4fa6e5dd-f7ee-4471-9df7-d31dbf83aeb4,E9_0,4,-E10_0,-E14_0,4.7,1.3,26,185.6,30,0.0,25,27,0.01650762830659621,-0.017009136671934696,270.0,12,13,"(7.2, 1.6)","(192.8, 1.6)"
140,Veh31f83e9b-821f-4dfb-ac75-d098be766304,310.21856175824564,1.6,0.0,0.0,1,Veh1bdf721d-b5b7-4bd5-a386-b04ef206ba1f,-E14_0,0,-E15_0,-E16_0,4.7,1.3,16,185.6,27,3.0,5,11,0.0005102476130741155,-0.0050052569598206574,270.0,2,5,"(207.2, 1.6)","(392.8, 1.6)"
140,Veh32029f35-08f1-48ee-ac54-66479a713d06,26.204139632633826,1.6,0.0,0.0,1,Vehcf0d3cfe-f74f-455e-be84-927fb4db258c,E9_0,4,-E10_0,-E14_0,4.7,1.3,3,185.6,30,0.0,25,27,0.01650762830659621,-0.017009136671934696,270.0,12,13,"(7.2, 1.6)","(192.8, 1.6)"
140,Veh32e1972f-43a2-460c-91da-35bfb581b967,62.21034528179942,1.6,0.0,0.0,1,Veh15c25e1a-2bd0-4fb1-892b-4a14c2c32832,E9_0,4,-E10_0,-E14_0,4.7,1.3,9,185.6,30,0.0,25,27,0.01650762830659621,-0.017009136671934696,270.0,12,13,"(7.2, 1.6)","(192.8, 1.6)"
140,Veh34004419-5f50-4310-b4a6-f5f8ab38d09f,143.7908334121811,-201.6,0.0,0.0,1,Vehb3b32563-8df1-42cb-95a1-5dd4938d5061,-E21_0,3,-E220_0,E18_0,4.7,1.3,7,81.07,12,1.0,15,22,0.6663042930990473,0.13745596187654882,90.0,7,11,"(192.8, -201.6)","(111.73, -201.6)"
140,Veh34016220-03fc-4e38-9ff5-4b1a185f8844,198.4,-113.78537798640323,0.0,0.0,0,Vehe8a50074-9cef-4ff8-96af-bcbd2f3b9ef9,E8_0,3,-E10_0,-E22_0,4.7,1.3,13,185.6,16,14.0,25,4,0.01650762830659621,-0.017009136671934696,180.0,12,2,"(198.4, -192.8)","(198.4, -7.2)"
140,Veh35802a45-d359-4d47-b281-5726bfebb0d9,201.6,161.79385054048635,0.0,0.0,0,Vehe6303e96-a6ea-4b5d-a680-b7ef58c32c67,E6_0,1,-E14_0,-E18_0,4.7,1.3,5,185.6,22,8.0,27,3,0.5953376578675125,-0.08315952073022337,0.0,13,1,"(201.6, 192.8)","(201.6, 7.2)"
140,Veh360adcae-5fb4-486a-bc5b-0a13d13bb126,201.6,113.78566299562712,0.0,0.0,0,Veh6d9151b9-dcac-4ea8-bc89-0c740fa479b3,E6_0,1,-E14_0,-E18_0,4.7,1.3,13,185.6,22,8.0,27,3,0.5953376578675125,-0.08315952073022337,0.0,13,1,"(201.6, 192.8)","(201.6, 7.2)"
140,Veh37d00633-a25c-41aa-8a30-51a9c7dbe1eb,292.2155459802391,1.6,0.0,0.0,1,Veh511807d9-73a9-45e3-b300-dbeb3944ec86,-E14_0,0,-E15_0,-E16_0,4.7,1.3,13,185.6,27,3.0,5,11,0.0005102476130741155,-0.0050052569598206574,270.0,2,5,"(207.2, 1.6)","(392.8, 1.6)"
140,Veh37fbd711-b6e6-47f1-898b-27bb94b8762e,198.4,263.57983538085125,28.59,2.1543028256157406,0,Vehc600f8a4-d096-44aa-bbb9-b167abadb737,-E13_0,1,-E32_0,E31_0,4.7,1.3,6,81.07,8,5.0,3,19,10.738975870724651,0.6421038945280939,180.0,1,9,"(198.4, 207.2)","(198.4, 288.27)"
140,Veh38d833a8-5323-4ebe-a663-db313ffe14c3,-1.6,8.201051403177956,0.0,0.0,0,Veh1925db6f-82c8-45fa-8b85-0178800a47d2,-E23_0,4,-E34_0,E33_0,4.7,1.3,0,81.07,10,3.0,1,12,0.0,-0.005107851169628755,180.0,0,6,"(-1.6, 7.2)","(-1.6, 88.27)"
140,Veh398bef46-ad2d-4339-9ff9-19a686081c00,184.27510088107738,-1.6,42.7,0.5024940487193152,1,Vehcdf895a4-7179-4aaa-a44b-be04620b2b05,-E22_0,0,-E24_0,-E25_0,4.7,1.3,0,185.6,4,26.0,10,13,0.623907064240018,0.35851307132569094,90.0,5,6,"(192.8, -1.6)","(7.2, -1.6)"
140,Veh3af72d8a-a314-412e-849a-c4cefdfa6127,198.4,-137.78960059547887,0.0,0.0,0,Veh3df3fda9-c274-405e-8c01-1ec4d4b0e072,E8_0,3,-E10_0,-E22_0,4.7,1.3,9,185.6,16,14.0,25,4,0.01650762830659621,-0.017009136671934696,180.0,12,2,"(198.4, -192.8)","(198.4, -7.2)"
140,Veh3c1cd1c5-f971-42dd-81ce-a1d1c77dc8a2,361.9738515148765,-1.6,0.65,0.1800707915055834,1,Vehb30cc009-0e1e-45bb-8561-603dcf4fabe9,E7_0,2,-E18_0,-E22_0,4.7,1.3,4,185.6,23,7.0,3,4,3.9240190369094954,-0.7428181114924634,90.0,1,2,"(392.8, -1.6)","(207.2, -1.6)"
140,Veh3d0e30f9-d43f-4d7a-ac28-e5acb4880c66,198.4,98.21656275835444,0.0,0.0,0,Vehf8701fa6-22d8-4c7e-9d48-0abc195c546b,-E10_0,0,-E12_0,-E13_0,4.7,1.3,15,185.6,25,5.0,14,8,0.0,0.0,180.0,7,4,"(198.4, 7.2)","(198.4, 192.8)"
140,Veh3d6f23bf-8528-4e1e-a895-8ffb510c06e2,201.6,-238.33664644742484,0.47,-0.6681975329472184,0,Vehb9227772-c879-4a49-af20-89467c5692fa,-E19_0,3,-E26_0,E22_0,4.7,1.3,5,81.07,11,2.0,13,7,1.1923061415563687,0.42873071883929087,0.0,6,3,"(201.6, -207.2)","(201.6, -288.27)"
140,Veh3df3fda9-c274-405e-8c01-1ec4d4b0e072,198.4,-143.79060231449887,0.0,0.0,0,Veh8f30d07d-4616-4997-b9de-a0c835ba34b9,E8_0,3,-E10_0,-E22_0,4.7,1.3,8,185.6,16,14.0,25,4,0.01650762830659621,-0.017009136671934696,180.0,12,2,"(198.4, -192.8)","(198.4, -7.2)"
140,Veh3e11291e-f17d-4356-848e-14743001083a,1.6,-68.33743019765578,0.58,-0.10449952025747161,0,Vehcf986be7-7c5d-48c2-8048-c7761d7e36f5,-E25_0,4,-E180_0,E35_0,4.7,1.3,10,81.07,13,0.0,21,19,0.0,0.0,0.0,10,9,"(1.6, -7.2)","(1.6, -88.27)"
140,Veh3e2ed61a-1e54-46a7-a196-a4961537f8d3,161.7939064896031,198.4,0.0,0.0,1,Veheffd52af-2677-44e9-aaec-74fadaba279b,-E12_0,1,-E33_0,E32_0,4.7,1.3,5,81.07,14,-1.0,21,19,0.0,0.0,90.0,10,9,"(192.8, 198.4)","(111.73, 198.4)"
140,Veh3ea9f6fa-e757-48a5-80ac-6738388ad201,201.6,83.78047504766468,0.0,0.0,0,Veh599c56e0-175a-45e7-9dc1-66e1e0ded833,E6_0,1,-E14_0,-E18_0,4.7,1.3,18,185.6,22,8.0,27,3,0.5953376578675125,-0.08315952073022337,0.0,13,1,"(201.6, 192.8)","(201.6, 7.2)"
140,Veh3f08f609-7894-4e71-846b-2aaed5d8d7f8,453.5084022193839,1.6,0.0,0.0,1,Vehb145c8a0-f862-42c1-9ddc-f77083c3ccdf,-E16_0,2,-E29_0,E28_0,4.7,1.3,5,81.07,11,2.0,15,3,1.1956999353477253,-0.6371255014172638,270.0,7,1,"(407.2, 1.6)","(488.27, 1.6)"
140,Veh4117c424-213e-49fd-8d85-3ec5254dede8,198.4,-185.79792461392373,0.0,0.0,0,Veh5af23c81-c962-449c-a5a9-21293ff256bb,E8_0,3,-E10_0,-E22_0,4.7,1.3,1,185.6,16,14.0,25,4,0.01650762830659621,-0.017009136671934696,180.0,12,2,"(198.4, -192.8)","(198.4, -7.2)"
140,Veh41795916-9a29-4a96-abf4-f535c0a5dd0c,170.22896853293526,1.6,0.0,0.0,1,Veh31af5957-0901-4bf9-8b6a-4fa4bc83b883,E9_0,4,-E10_0,-E14_0,4.7,1.3,27,185.6,30,0.0,25,27,0.01650762830659621,-0.017009136671934696,270.0,12,13,"(7.2, 1.6)","(192.8, 1.6)"
140,Veh44a54890-34e6-441c-8103-f979e42262ba,286.21463280060334,201.6,0.0,0.0,1,Vehfaac5ead-33bc-464d-acea-801fed772f70,-E11_0,1,-E31_0,E30_0,4.7,1.3,12,81.07,13,0.0,6,20,3.773817719655765,-0.8822300711610889,271.22,3,10,"(207.2, 201.6)","(288.27, 201.6)"
140,Veh4500d71c-8f48-4f49-90b9-21cd3f5f709a,377.930380384298,-1.6,5.6,-0.680563377166485,1,Veh0a1b67c7-1076-4eba-95a3-a7358268e5ff,E7_0,2,-E18_0,-E22_0,4.7,1.3,2,185.6,23,7.0,3,4,3.9240190369094954,-0.7428181114924634,90.0,1,2,"(392.8, -1.6)","(207.2, -1.6)"
140,Veh45950882-ddcc-44cc-8423-8182f61b2463,180.46508335367832,-201.6,2.41,0.6681662457948527,1,Veh18bf2a3e-b190-4ebb-9da7-dbf36c97a2b3,-E21_0,3,-E220_0,E18_0,4.7,1.3,1,81.07,12,1.0,15,22,0.6663042930990473,0.13745596187654882,90.0,7,11,"(192.8, -201.6)","(111.73, -201.6)"
140,Veh46651e8a-27a5-4405-8abc-dd2ac1ab1e75,198.4,-125.78752856051719,0.0,0.0,0,Veh05e6f9a5-3e9b-4fd2-b331-8c42ca993c68,E8_0,3,-E10_0,-E22_0,4.7,1.3,11,185.6,16,14.0,25,4,0.01650762830659621,-0.017009136671934696,180.0,12,2,"(198.4, -192.8)","(198.4, -7.2)"
140,Veh4b0826c1-02ca-472c-b94b-b19f6cf3dc3f,201.6,-15.279541421789787,17.05,-3.3883274555067713,0,Vehaff1ddcd-dde4-4c9f-a0c9-c56fc1484d77,-E18_0,0,-E19_0,-E20_0,4.7,1.3,1,185.6,3,27.0,11,11,1.017238366199181,0.016106509718684,0.0,5,5,"(201.6, -7.2)","(201.6, -192.8)"
140,Veh4b68d57b-a9bc-43f3-8007-96f476a82269,198.4,-179.79691579231576,0.0,0.0,0,Veh4117c424-213e-49fd-8d85-3ec5254dede8,E8_0,3,-E10_0,-E22_0,4.7,1.3,2,185.6,16,14.0,25,4,0.01650762830659621,-0.017009136671934696,180.0,12,2,"(198.4, -192.8)","(198.4, -7.2)"
140,Veh4cbafe4a-e48a-403b-8cc9-cf5bc35a899d,221.39072993951243,201.6,9.94,1.3607228640914297,1,Vehe535ac64-f5eb-4de7-9e9f-4c559b15dd89,-E11_0,1,-E31_0,E30_0,4.7,1.3,2,81.07,13,0.0,6,20,3.773817719655765,-0.8822300711610889,270.0,3,10,"(207.2, 201.6)","(288.27, 201.6)"
140,Veh4cc18501-a5b2-46c7-8b82-89791b6de876,198.4,140.2477423933934,0.07,-0.016082603289839674,0,Veh4f0372f0-366e-4926-9405-e312f3af9db7,-E10_0,0,-E12_0,-E13_0,4.7,1.3,22,185.6,25,5.0,14,8,0.0,0.0,180.0,7,4,"(198.4, 7.2)","(198.4, 192.8)"
140,Veh4edadb08-10f0-42bc-82b3-cb72daec51e4,286.2146301066298,-198.4,0.0,0.0,1,Vehbc0e40e1-b1e8-4104-8d5d-ea8a1899fa2f,-E20_0,3,-E27_0,E26_0,4.7,1.3,10,81.07,11,2.0,21,20,6.546964472639958e-06,1.3605504004859055e-06,273.61,10,10,"(207.2, -198.4)","(288.27, -198.4)"
140,Veh4f0372f0-366e-4926-9405-e312f3af9db7,198.4,134.2274975873634,0.05,-0.0008601901879787006,0,Vehf398e229-a6f3-4fa3-85f7-e70079baa71a,-E10_0,0,-E12_0,-E13_0,4.7,1.3,21,185.6,25,5.0,14,8,0.0,0.0,180.0,7,4,"(198.4, 7.2)","(198.4, 192.8)"
140,Veh4f293fc4-d731-4b28-9d30-5e119c6d29ad,435.2539793410645,1.6,0.83,0.21013813671506035,1,Veh2f94b21a-469d-4fcc-8cc8-5a88943fb8c7,-E16_0,2,-E29_0,E28_0,4.7,1.3,2,81.07,11,2.0,15,3,1.1956999353477253,-0.6371255014172638,270.0,7,1,"(407.2, 1.6)","(488.27, 1.6)"
140,Veh4f2b731a-6936-438a-8b1c-f98c966ed896,349.7917570582924,-1.6,0.0,0.0,1,Vehcf403845-7661-4efc-b451-ba2cde9ebf21,E7_0,2,-E18_0,-E22_0,4.7,1.3,6,185.6,23,7.0,3,4,3.9240190369094954,-0.7428181114924634,90.0,1,2,"(392.8, -1.6)","(207.2, -1.6)"
